iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
,30,5,72745.0,0.6249999999999231,11666666.666666666,16.041959107357286,3.9342428894931527,45899500.37742011,630.9643326334472,34.5,134.4,12,183.5553370705314,2
,30,6,16424.0,0.625000000000029,11666666.666666666,15.7557215009974,3.8718717150673334,45171836.67578556,2750.3553748042837,34.1,131.9,12,183.48435872681142,0
,30,7,19867.0,0.6250000000001269,11666666.666666666,16.041633735625787,3.934171990992859,45898673.22825002,2310.2971373760515,31.9,130.2,12,183.80015252764147,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
31,,,304677.0,5.0,35000000.0,15.863264166557109,3.895305261892794,363299764.0141048,1192.4095485189391
,31,0,3313.0,0.6249999999999096,11666666.666666666,16.22470571768128,3.9740633758827513,46364072.718632095,13994.588807314245,43.7,143.6,12,183.1924253684002,0
,31,1,6331.0,0.6250000000000001,11666666.666666666,16.075803209727148,3.9416175193995455,45985537.72632803,7263.550422733854,41.8,140.7,12,183.51980796816517,1
,31,2,46657.0,0.6249999999999988,11666666.666666666,16.055567195066224,3.9372080918049304,45934094.40439085,984.5059563279004,38.5,140.7,12,183.73432244603094,2
,31,3,90560.0,0.6250000000000129,11666666.666666666,15.273917838232238,3.7668866969508046,43947011.46442605,485.28060362661273,36.2,139.0,12,183.8146724662094,0
,31,4,48780.0,0.62499999999999,11666666.666666666,15.333719564232043,3.7799174930461623,44099037.418871894,904.0393074799487,35.8,136.7,12,183.23946611880635,1
,31,5,72745.0,0.6249999999999167,11666666.666666666,16.04195910735724,3.9342428894931425,45899500.37741999,630.9643326334455,34.5,134.4,12,183.5553370705314,2
,31,6,16424.0,0.6250000000000343,11666666.666666666,15.755721500997437,3.8718717150673414,45171836.675785646,2750.355374804289,34.1,131.9,12,183.48435872681142,0
,31,7,19867.0,0.6250000000001373,11666666.666666666,16.041633735625865,3.934171990992876,45898673.22825021,2310.2971373760615,31.9,130.2,12,183.80015252764147,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
32,,,304677.0,4.999999999999999,35000000.0,15.863264166557112,3.8953052618927946,363299764.0141047,1192.409548518939
,32,0,3313.0,0.6249999999999046,11666666.666666666,16.224705717681243,3.974063375882743,46364072.718632,13994.588807314216,43.7,143.6,12,183.1924253684002,0
,32,1,6331.0,0.6250000000000001,11666666.666666666,16.07580320972715,3.9416175193995464,45985537.72632804,7263.550422733855,41.8,140.7,12,183.51980796816517,1
,32,2,46657.0,0.6250000000000017,11666666.666666666,16.055567195066253,3.9372080918049366,45934094.40439092,984.505956327902,38.5,140.7,12,183.73432244603094,2
,32,3,90560.0,0.6250000000000134,11666666.666666666,15.273917838232238,3.7668866969508046,43947011.46442605,485.28060362661273,36.2,139.0,12,183.8146724662094,0
,32,4,48780.0,0.6249999999999836,11666666.666666666,15.33371956423199,3.7799174930461503,44099037.41887175,904.0393074799457,35.8,136.7,12,183.23946611880635,1
,32,5,72745.0,0.6249999999999103,11666666.666666666,16.04195910735719,3.934242889493132,45899500.37741987,630.9643326334437,34.5,134.4,12,183.5553370705314,2
,32,6,16424.0,0.6250000000000395,11666666.666666666,15.755721500997472,3.8718717150673494,45171836.67578574,2750.355374804295,34.1,131.9,12,183.48435872681142,0
,32,7,19867.0,0.6250000000001469,11666666.666666666,16.04163373562594,3.9341719909928923,45898673.22825041,2310.297137376071,31.9,130.2,12,183.80015252764147,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
33,,,304677.0,5.0,35000000.0,15.863264166557112,3.8953052618927946,363299764.01410484,1192.4095485189391
,33,0,3313.0,0.6249999999998987,11666666.666666666,16.224705717681204,3.9740633758827344,46364072.7186319,13994.588807314187,43.7,143.6,12,183.1924253684002,0
,33,1,6331.0,0.6249999999999998,11666666.666666666,16.075803209727155,3.9416175193995473,45985537.72632805,7263.550422733858,41.8,140.7,12,183.51980796816517,1
,33,2,46657.0,0.6250000000000041,11666666.666666666,16.055567195066274,3.937208091804941,45934094.404390976,984.5059563279032,38.5,140.7,12,183.73432244603094,2
,33,3,90560.0,0.6250000000000134,11666666.666666666,15.273917838232236,3.766886696950804,43947011.46442605,485.28060362661273,36.2,139.0,12,183.8146724662094,0
,33,4,48780.0,0.6249999999999785,11666666.666666666,15.333719564231945,3.779917493046141,44099037.41887164,904.0393074799434,35.8,136.7,12,183.23946611880635,1
,33,5,72745.0,0.6249999999999037,11666666.666666666,16.041959107357144,3.9342428894931216,45899500.37741975,630.9643326334422,34.5,134.4,12,183.5553370705314,2
,33,6,16424.0,0.6250000000000449,11666666.666666666,15.75572150099751,3.8718717150673574,45171836.67578583,2750.3553748043005,34.1,131.9,12,183.48435872681142,0
,33,7,19867.0,0.6250000000001571,11666666.666666666,16.041633735626018,3.934171990992909,45898673.22825061,2310.2971373760815,31.9,130.2,12,183.80015252764147,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
34,,,304677.0,5.0,35000000.0,15.863264166557114,3.895305261892795,363299764.0141048,1192.4095485189391
,34,0,3313.0,0.624999999999894,11666666.666666666,16.224705717681168,3.9740633758827264,46364072.718631804,13994.588807314158,43.7,143.6,12,183.1924253684002,0
,34,1,6331.0,0.6249999999999998,11666666.666666666,16.07580320972716,3.9416175193995477,45985537.72632805,7263.550422733858,41.8,140.7,12,183.51980796816517,1
,34,2,46657.0,0.6250000000000031,11666666.666666666,16.055567195066274,3.937208091804941,45934094.404390976,984.5059563279032,38.5,140.7,12,183.73432244603094,2
,34,3,90560.0,0.6250000000000139,11666666.666666666,15.27391783823224,3.766886696950805,43947011.464426056,485.2806036266128,36.2,139.0,12,183.8146724662094,0
,34,4,48780.0,0.6249999999999741,11666666.666666666,15.3337195642319,3.7799174930461312,44099037.41887153,904.0393074799412,35.8,136.7,12,183.23946611880635,1
,34,5,72745.0,0.6249999999998967,11666666.666666666,16.041959107357094,3.934242889493111,45899500.37741963,630.9643326334404,34.5,134.4,12,183.5553370705314,2
,34,6,16424.0,0.6250000000000486,11666666.666666666,15.755721500997538,3.8718717150673636,45171836.67578591,2750.355374804305,34.1,131.9,12,183.48435872681142,0
,34,7,19867.0,0.6250000000001701,11666666.666666666,16.04163373562611,3.9341719909929296,45898673.228250846,2310.2971373760934,31.9,130.2,12,183.80015252764147,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
35,,,304677.0,5.0,35000000.0,15.863264166557112,3.8953052618927946,363299764.0141048,1192.4095485189391
,35,0,3313.0,0.6249999999998882,11666666.666666666,16.224705717681125,3.974063375882717,46364072.7186317,13994.588807314127,43.7,143.6,12,183.1924253684002,0
,35,1,6331.0,0.6249999999999994,11666666.666666666,16.07580320972716,3.9416175193995477,45985537.72632805,7263.550422733858,41.8,140.7,12,183.51980796816517,1
,35,2,46657.0,0.6249999999999996,11666666.666666666,16.05556719506626,3.937208091804938,45934094.40439094,984.5059563279024,38.5,140.7,12,183.73432244603094,2
,35,3,90560.0,0.6250000000000153,11666666.666666666,15.273917838232247,3.766886696950807,43947011.46442608,485.2806036266131,36.2,139.0,12,183.8146724662094,0
,35,4,48780.0,0.6249999999999697,11666666.666666666,15.333719564231856,3.7799174930461215,44099037.41887142,904.0393074799389,35.8,136.7,12,183.23946611880635,1
,35,5,72745.0,0.6249999999998899,11666666.666666666,16.04195910735705,3.9342428894931016,45899500.37741952,630.964332633439,34.5,134.4,12,183.5553370705314,2
,35,6,16424.0,0.6250000000000528,11666666.666666666,15.755721500997566,3.87187171506737,45171836.67578598,2750.3553748043096,34.1,131.9,12,183.48435872681142,0
,35,7,19867.0,0.625000000000185,11666666.666666666,16.04163373562622,3.9341719909929536,45898673.22825112,2310.297137376107,31.9,130.2,12,183.80015252764147,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
36,,,304677.0,5.0,35000000.0,15.863264166557112,3.8953052618927946,363299764.0141048,1192.4095485189391
,36,0,3313.0,0.6249999999998811,11666666.666666666,16.224705717681076,3.9740633758827064,46364072.71863157,13994.588807314089,43.7,143.6,12,183.1924253684002,0
,36,1,6331.0,0.6249999999999983,11666666.666666666,16.07580320972715,3.9416175193995464,45985537.72632804,7263.550422733855,41.8,140.7,12,183.51980796816517,1
,36,2,46657.0,0.6249999999999969,11666666.666666666,16.05556719506625,3.9372080918049357,45934094.404390916,984.5059563279018,38.5,140.7,12,183.73432244603094,2
,36,3,90560.0,0.6250000000000173,11666666.666666666,15.273917838232261,3.76688669695081,43947011.464426115,485.28060362661347,36.2,139.0,12,183.8146724662094,0
,36,4,48780.0,0.6249999999999646,11666666.666666666,15.333719564231805,3.7799174930461104,44099037.41887128,904.0393074799362,35.8,136.7,12,183.23946611880635,1
,36,5,72745.0,0.6249999999998813,11666666.666666666,16.041959107356995,3.934242889493089,45899500.377419375,630.964332633437,34.5,134.4,12,183.5553370705314,2
,36,6,16424.0,0.6250000000000583,11666666.666666666,15.755721500997602,3.8718717150673774,45171836.67578607,2750.355374804315,34.1,131.9,12,183.48435872681142,0
,36,7,19867.0,0.6250000000002026,11666666.666666666,16.04163373562635,3.9341719909929815,45898673.22825145,2310.297137376124,31.9,130.2,12,183.80015252764147,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
37,,,304677.0,5.0,35000000.0,15.863264166557114,3.895305261892795,363299764.0141048,1192.4095485189391
,37,0,3313.0,0.6249999999998732,11666666.666666666,16.224705717681015,3.974063375882693,46364072.71863142,13994.588807314041,43.7,143.6,12,183.1924253684002,0
,37,1,6331.0,0.6249999999999959,11666666.666666666,16.07580320972714,3.941617519399544,45985537.726328015,7263.5504227338515,41.8,140.7,12,183.51980796816517,1
,37,2,46657.0,0.6249999999999931,11666666.666666666,16.055567195066235,3.9372080918049326,45934094.40439088,984.505956327901,38.5,140.7,12,183.73432244603094,2
,37,3,90560.0,0.6250000000000205,11666666.666666666,15.273917838232284,3.766886696950815,43947011.46442617,485.28060362661404,36.2,139.0,12,183.8146724662094,0
,37,4,48780.0,0.6249999999999583,11666666.666666666,15.333719564231743,3.7799174930460966,44099037.41887113,904.0393074799329,35.8,136.7,12,183.23946611880635,1
,37,5,72745.0,0.6249999999998729,11666666.666666666,16.04195910735694,3.9342428894930777,45899500.37741923,630.9643326334351,34.5,134.4,12,183.5553370705314,2
,37,6,16424.0,0.6250000000000631,11666666.666666666,15.755721500997632,3.871871715067384,45171836.675786145,2750.3553748043196,34.1,131.9,12,183.48435872681142,0
,37,7,19867.0,0.6250000000002234,11666666.666666666,16.041633735626498,3.934171990993014,45898673.22825183,2310.297137376143,31.9,130.2,12,183.80015252764147,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
38,,,304677.0,5.0,35000000.0,15.863264166557114,3.895305261892795,363299764.0141048,1192.4095485189391
,38,0,3313.0,0.6249999999998639,11666666.666666666,16.224705717680948,3.9740633758826784,46364072.718631245,13994.588807313989,43.7,143.6,12,183.1924253684002,0
,38,1,6331.0,0.6249999999999953,11666666.666666666,16.07580320972714,3.941617519399544,45985537.726328015,7263.5504227338515,41.8,140.7,12,183.51980796816517,1
,38,2,46657.0,0.6249999999999902,11666666.666666666,16.055567195066224,3.9372080918049304,45934094.40439085,984.5059563279004,38.5,140.7,12,183.73432244603094,2
,38,3,90560.0,0.6250000000000226,11666666.666666666,15.2739178382323,3.7668866969508183,43947011.46442621,485.28060362661455,36.2,139.0,12,183.8146724662094,0
,38,4,48780.0,0.6249999999999513,11666666.666666666,15.333719564231673,3.7799174930460815,44099037.41887095,904.0393074799292,35.8,136.7,12,183.23946611880635,1
,38,5,72745.0,0.624999999999864,11666666.666666666,16.04195910735688,3.9342428894930643,45899500.377419084,630.9643326334331,34.5,134.4,12,183.5553370705314,2
,38,6,16424.0,0.6250000000000677,11666666.666666666,15.755721500997664,3.871871715067391,45171836.67578623,2750.3553748043246,34.1,131.9,12,183.48435872681142,0
,38,7,19867.0,0.6250000000002452,11666666.666666666,16.041633735626657,3.9341719909930486,45898673.22825223,2310.297137376163,31.9,130.2,12,183.80015252764147,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
39,,,304677.0,5.000000000000002,35000000.0,15.863264166557114,3.895305261892795,363299764.0141048,1192.4095485189391
,39,0,3313.0,0.6249999999998533,11666666.666666666,16.22470571768087,3.9740633758826616,46364072.71863105,13994.58880731393,43.7,143.6,12,183.1924253684002,0
,39,1,6331.0,0.6249999999999966,11666666.666666666,16.07580320972715,3.9416175193995464,45985537.72632804,7263.550422733855,41.8,140.7,12,183.51980796816517,1
,39,2,46657.0,0.6249999999999881,11666666.666666666,16.05556719506622,3.9372080918049295,45934094.40439084,984.5059563279002,38.5,140.7,12,183.73432244603094,2
,39,3,90560.0,0.6250000000000252,11666666.666666666,15.27391783823232,3.7668866969508223,43947011.46442626,485.280603626615,36.2,139.0,12,183.8146724662094,0
,39,4,48780.0,0.6249999999999423,11666666.666666666,15.333719564231586,3.779917493046063,44099037.41887073,904.0393074799248,35.8,136.7,12,183.23946611880635,1
,39,5,72745.0,0.6249999999998533,11666666.666666666,16.04195910735681,3.934242889493049,45899500.3774189,630.9643326334304,34.5,134.4,12,183.5553370705314,2
,39,6,16424.0,0.6250000000000724,11666666.666666666,15.755721500997694,3.871871715067398,45171836.67578631,2750.3553748043296,34.1,131.9,12,183.48435872681142,0
,39,7,19867.0,0.6250000000002696,11666666.666666666,16.04163373562684,3.934171990993088,45898673.228252694,2310.297137376186,31.9,130.2,12,183.80015252764147,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
40,,,304677.0,5.0,35000000.0,15.863264166557114,3.895305261892795,363299764.01410484,1192.4095485189391
,40,0,3313.0,0.6249999999998418,11666666.666666666,16.22470571768079,3.9740633758826447,46364072.71863085,13994.58880731387,43.7,143.6,12,183.1924253684002,0
,40,1,6331.0,0.6249999999999971,11666666.666666666,16.075803209727162,3.9416175193995486,45985537.72632807,7263.55042273386,41.8,140.7,12,183.51980796816517,1
,40,2,46657.0,0.6249999999999858,11666666.666666666,16.055567195066217,3.9372080918049286,45934094.404390834,984.5059563279001,38.5,140.7,12,183.73432244603094,2
,40,3,90560.0,0.6250000000000255,11666666.666666666,15.273917838232325,3.7668866969508237,43947011.46442627,485.2806036266152,36.2,139.0,12,183.8146724662094,0
,40,4,48780.0,0.6249999999999332,11666666.666666666,15.333719564231494,3.7799174930460424,44099037.418870494,904.0393074799199,35.8,136.7,12,183.23946611880635,1
,40,5,72745.0,0.62499999999984,11666666.666666666,16.04195910735672,3.9342428894930297,45899500.377418675,630.9643326334274,34.5,134.4,12,183.5553370705314,2
,40,6,16424.0,0.6250000000000787,11666666.666666666,15.755721500997739,3.871871715067407,45171836.67578641,2750.355374804336,34.1,131.9,12,183.48435872681142,0
,40,7,19867.0,0.6250000000002979,11666666.666666666,16.04163373562704,3.934171990993132,45898673.22825321,2310.297137376212,31.9,130.2,12,183.80015252764147,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
41,,,304677.0,4.999999999999999,35000000.0,15.86326416655712,3.8953052618927964,363299764.01410484,1192.4095485189391
,41,0,3313.0,0.6249999999998308,11666666.666666666,16.224705717680713,3.9740633758826274,46364072.71863065,13994.588807313809,43.7,143.6,12,183.1924253684002,0
,41,1,6331.0,0.6249999999999973,11666666.666666666,16.07580320972717,3.9416175193995504,45985537.72632808,7263.550422733862,41.8,140.7,12,183.51980796816517,1
,41,2,46657.0,0.6249999999999832,11666666.666666666,16.055567195066217,3.9372080918049286,45934094.404390834,984.5059563279001,38.5,140.7,12,183.73432244603094,2
,41,3,90560.0,0.6250000000000253,11666666.666666666,15.273917838232322,3.766886696950823,43947011.464426264,485.2806036266151,36.2,139.0,12,183.8146724662094,0
,41,4,48780.0,0.6249999999999226,11666666.666666666,15.33371956423139,3.77991749304602,44099037.41887023,904.0393074799146,35.8,136.7,12,183.23946611880635,1
,41,5,72745.0,0.6249999999998269,11666666.666666666,16.041959107356632,3.93424288949301,45899500.37741845,630.9643326334243,34.5,134.4,12,183.5553370705314,2
,41,6,16424.0,0.6250000000000855,11666666.666666666,15.755721500997788,3.8718717150674182,45171836.67578654,2750.3553748043437,34.1,131.9,12,183.48435872681142,0
,41,7,19867.0,0.6250000000003276,11666666.666666666,16.041633735627258,3.9341719909931796,45898673.22825376,2310.29713737624,31.9,130.2,12,183.80015252764147,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
42,,,304677.0,5.0,35000000.0,15.863264166557121,3.895305261892797,363299764.01410484,1192.4095485189391
,42,0,3313.0,0.6249999999998187,11666666.666666666,16.224705717680628,3.9740633758826087,46364072.71863043,13994.588807313743,43.7,143.6,12,183.1924253684002,0
,42,1,6331.0,0.6249999999999969,11666666.666666666,16.075803209727177,3.9416175193995517,45985537.726328105,7263.550422733866,41.8,140.7,12,183.51980796816517,1
,42,2,46657.0,0.6249999999999831,11666666.666666666,16.055567195066228,3.9372080918049313,45934094.404390864,984.5059563279008,38.5,140.7,12,183.73432244603094,2
,42,3,90560.0,0.6250000000000246,11666666.666666666,15.27391783823232,3.7668866969508223,43947011.46442626,485.280603626615,36.2,139.0,12,183.8146724662094,0
,42,4,48780.0,0.6249999999999104,11666666.666666666,15.333719564231277,3.7799174930459953,44099037.41886994,904.0393074799086,35.8,136.7,12,183.23946611880635,1
,42,5,72745.0,0.6249999999998138,11666666.666666666,16.04195910735654,3.93424288949299,45899500.37741821,630.964332633421,34.5,134.4,12,183.5553370705314,2
,42,6,16424.0,0.6250000000000925,11666666.666666666,15.75572150099784,3.8718717150674293,45171836.675786674,2750.355374804352,34.1,131.9,12,183.48435872681142,0
,42,7,19867.0,0.62500000000036,11666666.666666666,16.041633735627496,3.9341719909932316,45898673.22825436,2310.2971373762703,31.9,130.2,12,183.80015252764147,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
43,,,304677.0,5.0,35000000.0,15.863264166557123,3.8953052618927972,363299764.0141048,1192.4095485189391
,43,0,3313.0,0.6249999999998049,11666666.666666666,16.224705717680532,3.974063375882588,46364072.71863019,13994.58880731367,43.7,143.6,12,183.1924253684002,0
,43,1,6331.0,0.624999999999998,11666666.666666666,16.075803209727187,3.941617519399554,45985537.72632813,7263.55042273387,41.8,140.7,12,183.51980796816517,1
,43,2,46657.0,0.6249999999999831,11666666.666666666,16.055567195066246,3.937208091804935,45934094.4043909,984.5059563279016,38.5,140.7,12,183.73432244603094,2
,43,3,90560.0,0.6250000000000228,11666666.666666666,15.27391783823231,3.76688669695082,43947011.464426234,485.2806036266148,36.2,139.0,12,183.8146724662094,0
,43,4,48780.0,0.624999999999899,11666666.666666666,15.33371956423116,3.7799174930459696,44099037.418869644,904.0393074799025,35.8,136.7,12,183.23946611880635,1
,43,5,72745.0,0.6249999999997986,11666666.666666666,16.041959107356437,3.9342428894929675,45899500.37741795,630.9643326334175,34.5,134.4,12,183.5553370705314,2
,43,6,16424.0,0.6250000000000991,11666666.666666666,15.755721500997893,3.871871715067441,45171836.67578681,2750.35537480436,34.1,131.9,12,183.48435872681142,0
,43,7,19867.0,0.6250000000003945,11666666.666666666,16.041633735627745,3.9341719909932857,45898673.228254996,2310.297137376302,31.9,130.2,12,183.80015252764147,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
44,,,304677.0,5.0,35000000.0,15.863264166557125,3.8953052618927977,363299764.0141049,1192.4095485189393
,44,0,3313.0,0.6249999999997904,11666666.666666666,16.22470571768043,3.9740633758825656,46364072.71862993,13994.58880731359,43.7,143.6,12,183.1924253684002,0
,44,1,6331.0,0.6249999999999986,11666666.666666666,16.0758032097272,3.941617519399557,45985537.726328164,7263.550422733875,41.8,140.7,12,183.51980796816517,1
,44,2,46657.0,0.6249999999999829,11666666.666666666,16.05556719506626,3.937208091804938,45934094.40439094,984.5059563279024,38.5,140.7,12,183.73432244603094,2
,44,3,90560.0,0.6250000000000222,11666666.666666666,15.273917838232304,3.7668866969508192,43947011.46442622,485.2806036266146,36.2,139.0,12,183.8146724662094,0
,44,4,48780.0,0.6249999999998844,11666666.666666666,15.333719564231025,3.7799174930459403,44099037.4188693,904.0393074798955,35.8,136.7,12,183.23946611880635,1
,44,5,72745.0,0.6249999999997835,11666666.666666666,16.04195910735633,3.9342428894929444,45899500.37741768,630.9643326334137,34.5,134.4,12,183.5553370705314,2
,44,6,16424.0,0.6250000000001077,11666666.666666666,15.755721500997952,3.8718717150674538,45171836.67578696,2750.355374804369,34.1,131.9,12,183.48435872681142,0
,44,7,19867.0,0.6250000000004304,11666666.666666666,16.04163373562801,3.9341719909933435,45898673.228255674,2310.297137376336,31.9,130.2,12,183.80015252764147,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
45,,,304677.0,5.0,35000000.0,15.86326416655713,3.8953052618927986,363299764.0141049,1192.4095485189393
,45,0,3313.0,0.6249999999997744,11666666.666666666,16.22470571768032,3.9740633758825417,46364072.71862965,13994.588807313508,43.7,143.6,12,183.1924253684002,0
,45,1,6331.0,0.6249999999999982,11666666.666666666,16.07580320972721,3.941617519399559,45985537.72632819,7263.550422733879,41.8,140.7,12,183.51980796816517,1
,45,2,46657.0,0.6249999999999831,11666666.666666666,16.055567195066278,3.937208091804942,45934094.40439098,984.5059563279033,38.5,140.7,12,183.73432244603094,2
,45,3,90560.0,0.6250000000000208,11666666.666666666,15.273917838232299,3.766886696950818,43947011.464426205,485.28060362661444,36.2,139.0,12,183.8146724662094,0
,45,4,48780.0,0.6249999999998695,11666666.666666666,15.333719564230883,3.779917493045909,44099037.41886894,904.039307479888,35.8,136.7,12,183.23946611880635,1
,45,5,72745.0,0.6249999999997679,11666666.666666666,16.041959107356224,3.9342428894929213,45899500.377417415,630.9643326334101,34.5,134.4,12,183.5553370705314,2
,45,6,16424.0,0.6250000000001161,11666666.666666666,15.755721500998018,3.871871715067468,45171836.67578712,2750.355374804379,34.1,131.9,12,183.48435872681142,0
,45,7,19867.0,0.6250000000004702,11666666.666666666,16.041633735628302,3.934171990993407,45898673.22825641,2310.2971373763735,31.9,130.2,12,183.80015252764147,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
46,,,304677.0,5.0,35000000.0,15.863264166557132,3.895305261892799,363299764.0141049,1192.4095485189393
,46,0,3313.0,0.6249999999997577,11666666.666666666,16.2247057176802,3.974063375882516,46364072.71862935,13994.588807313417,43.7,143.6,12,183.1924253684002,0
,46,1,6331.0,0.6249999999999977,11666666.666666666,16.07580320972722,3.941617519399561,45985537.72632821,7263.550422733882,41.8,140.7,12,183.51980796816517,1
,46,2,46657.0,0.6249999999999819,11666666.666666666,16.055567195066285,3.9372080918049437,45934094.404391006,984.5059563279037,38.5,140.7,12,183.73432244603094,2
,46,3,90560.0,0.6250000000000192,11666666.666666666,15.27391783823229,3.766886696950816,43947011.46442618,485.2806036266142,36.2,139.0,12,183.8146724662094,0
,46,4,48780.0,0.6249999999998519,11666666.666666666,15.33371956423072,3.7799174930458737,44099037.41886853,904.0393074798797,35.8,136.7,12,183.23946611880635,1
,46,5,72745.0,0.6249999999997536,11666666.666666666,16.041959107356124,3.9342428894928996,45899500.37741716,630.9643326334066,34.5,134.4,12,183.5553370705314,2
,46,6,16424.0,0.6250000000001251,11666666.666666666,15.755721500998083,3.871871715067482,45171836.67578729,2750.3553748043896,34.1,131.9,12,183.48435872681142,0
,46,7,19867.0,0.6250000000005129,11666666.666666666,16.04163373562862,3.934171990993476,45898673.22825722,2310.297137376414,31.9,130.2,12,183.80015252764147,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
47,,,304677.0,5.0,35000000.0,15.863264166557137,3.8953052618928004,363299764.01410496,1192.4095485189396
,47,0,3313.0,0.6249999999997387,11666666.666666666,16.22470571768007,3.9740633758824875,46364072.71862902,13994.588807313317,43.7,143.6,12,183.1924253684002,0
,47,1,6331.0,0.6249999999999979,11666666.666666666,16.07580320972723,3.9416175193995633,45985537.72632824,7263.550422733887,41.8,140.7,12,183.51980796816517,1
,47,2,46657.0,0.6249999999999802,11666666.666666666,16.05556719506629,3.937208091804944,45934094.40439101,984.505956327904,38.5,140.7,12,183.73432244603094,2
,47,3,90560.0,0.6250000000000171,11666666.666666666,15.273917838232279,3.7668866969508135,43947011.46442615,485.28060362661387,36.2,139.0,12,183.8146724662094,0
,47,4,48780.0,0.6249999999998327,11666666.666666666,15.333719564230542,3.779917493045835,44099037.41886807,904.0393074798703,35.8,136.7,12,183.23946611880635,1
,47,5,72745.0,0.624999999999739,11666666.666666666,16.04195910735602,3.934242889492877,45899500.377416894,630.9643326334029,34.5,134.4,12,183.5553370705314,2
,47,6,16424.0,0.6250000000001358,11666666.666666666,15.755721500998163,3.8718717150675,45171836.67578749,2750.355374804402,34.1,131.9,12,183.48435872681142,0
,47,7,19867.0,0.6250000000005583,11666666.666666666,16.04163373562895,3.934171990993548,45898673.22825806,2310.2971373764562,31.9,130.2,12,183.80015252764147,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
48,,,304677.0,5.0,35000000.0,15.86326416655714,3.895305261892801,363299764.014105,1192.4095485189398
,48,0,3313.0,0.6249999999997188,11666666.666666666,16.22470571767993,3.9740633758824573,46364072.71862867,13994.58880731321,43.7,143.6,12,183.1924253684002,0
,48,1,6331.0,0.6249999999999978,11666666.666666666,16.075803209727244,3.9416175193995664,45985537.72632827,7263.5504227338915,41.8,140.7,12,183.51980796816517,1
